eventId,title,action,reasonType,status,category,slot,sha256,detail
quan-giai-phong-mien-nam-viet-nam-tiep-quan-truong-sa,Quân giải phóng miền Nam Việt Nam tiếp quản các đảo và triển khai lực lượng thực thi chủ quyền đối với quần đảo Trường Sa,allowed_duplicate_report_only,duplicate_physical_hash,,,1,e0c08b4e62be45a1c9f9c86011136b68f16f8b06c45af880df94f20fd9b40646,Duplicate image hash appears in 3 local files; allowed by external policy.
quan-he-viet-nam-my-doi-tac-chien-luoc-toan-dien,Quan hệ Việt Nam - Mỹ lên tầm đối tác chiến lược toàn diện,allowed_duplicate_report_only,duplicate_physical_hash,,,1,e54a4f3d5262565e67defd28bcf6894de882d3a8e35cfdb67a2c46fea992ce9b,Duplicate image hash appears in 3 local files; allowed by external policy.
quan-li-hanh-chinh-chinh-quyen-sai-gon-hoang-sa-truong-sa,Quản lí hành chính của chính quyền Sài Gòn đối với quần đảo Hoàng Sa và quần đảo Trường Sa,allowed_duplicate_report_only,duplicate_physical_hash,,,1,ce2b47535dc49e9dddfe3cf35ab594eb23711d2e1aeda7cf5e96b039d5b8636e,Duplicate image hash appears in 10 local files; allowed by external policy.
quan-li-hanh-chinh-chinh-quyen-sai-gon-hoang-sa-truong-sa,Quản lí hành chính của chính quyền Sài Gòn đối với quần đảo Hoàng Sa và quần đảo Trường Sa,allowed_duplicate_report_only,duplicate_physical_hash,,,2,e31d6a28b76e1e52bb3f8430fea0c2233327b9f63cc5481825f49a3e55ebb645,Duplicate image hash appears in 2 local files; allowed by external policy.
quoc-hoi-khoa-vi-doi-ten-sai-gon-thanh-thanh-pho-ho-chi-minh,Quốc hội khoá VI quyết định đổi tên Sài Gòn thành Thành phố Hồ Chí Minh,allowed_duplicate_report_only,duplicate_physical_hash,,,1,c7b33acbacbab581acb1721bcf3f74f44aec1c039ad8fd090377ef8e4c7a2959,Duplicate image hash appears in 2 local files; allowed by external policy.
quoc-hoi-thong-qua-luat-cai-cach-ruong-dat-1953,Quốc hội thông qua Luật Cải cách ruộng đất và quyết định tiến hành cải cách ruộng đất,allowed_duplicate_report_only,duplicate_physical_hash,,,1,15bc236a2870c365d04c8e61adcde1ab21eda2fce9fd068e80391ed07ec3253e,Duplicate image hash appears in 2 local files; allowed by external policy.
su-ra-doi-cua-ba-to-chuc-cong-san-viet-nam,Sự ra đời của ba tổ chức cộng sản ở Việt Nam,allowed_duplicate_report_only,duplicate_physical_hash,,,1,35305cf622ec5c88d90b9a3475a964bf94dc630e69ce98a19b72228655610d00,Duplicate image hash appears in 6 local files; allowed by external policy.
tan-cong-champa-dai-viet-cuoi-tk14,Các cuộc tấn công của Chăm-pa vào Đại Việt,allowed_duplicate_report_only,duplicate_physical_hash,,,1,63788b13ca653804e4b56b590e09aafcef71132fec7da375641c68d38706927a,Duplicate image hash appears in 3 local files; allowed by external policy.
thanh-lap-hoi-lien-hiep-cac-dan-toc-bi-ap-buc-a-dong-1925,Nguyễn Ái Quốc tham gia thành lập Hội Liên hiệp các dân tộc bị áp bức ở Á Đông,allowed_duplicate_report_only,duplicate_physical_hash,,,1,ae97b27b06a44eb49363f2c834d7406931eeb64fc077e522291dd988a570fce5,Duplicate image hash appears in 4 local files; allowed by external policy.
thanh-lap-lien-minh-dong-a-1908,Thành lập Điền – Quế -Việt liên minh và Đông Á đồng minh,allowed_duplicate_report_only,duplicate_physical_hash,,,1,286951184bc8375b16ec8a0c217369fd19c7ef16e521026e160922a916560cdf,Duplicate image hash appears in 5 local files; allowed by external policy.
thanh-lap-lien-minh-nhan-dan-viet-mien-lao,Thành lập Liên minh nhân dân Việt – Miên - Lào,allowed_duplicate_report_only,duplicate_physical_hash,,,2,f5359777e15d84ea14bc38e2c08bac757125758a7a3da768012a7015f917a055,Duplicate image hash appears in 5 local files; allowed by external policy.
thanh-lap-mat-tran-dan-toc-giai-phong-mien-nam-viet-nam,Thành lập Mặt trận Dân tộc giải phóng miền Nam Việt Nam,allowed_duplicate_report_only,duplicate_physical_hash,,,2,baa4c4f19449fb9e9d5365ef0e9a1b0c06b790bf23daf9b54cc1b502b04dfa77,Duplicate image hash appears in 3 local files; allowed by external policy.
thanh-lap-mat-tran-dan-toc-thong-nhat-viet-nam-1930,Thành lập Mặt trận Dân tộc Thống nhất Việt Nam (Hội Phản đế Đồng minh),allowed_duplicate_report_only,duplicate_physical_hash,,,2,35305cf622ec5c88d90b9a3475a964bf94dc630e69ce98a19b72228655610d00,Duplicate image hash appears in 6 local files; allowed by external policy.
thanh-lap-mat-tran-dan-toc-thong-nhat-viet-nam-1930,Thành lập Mặt trận Dân tộc Thống nhất Việt Nam (Hội Phản đế Đồng minh),allowed_duplicate_report_only,duplicate_physical_hash,,,1,f5359777e15d84ea14bc38e2c08bac757125758a7a3da768012a7015f917a055,Duplicate image hash appears in 5 local files; allowed by external policy.
thanh-lap-mat-tran-viet-nam-doc-lap-dong-minh-viet-minh,Thành lập Mặt trận Việt Nam Độc lập Đồng minh (Mặt trận Việt Minh),allowed_duplicate_report_only,duplicate_physical_hash,,,2,3e26a279d1a2fa7fa69f6e4e75e9c35670705ccbc273cbb04fcba711bab36c5a,Duplicate image hash appears in 4 local files; allowed by external policy.
thanh-lap-mat-tran-viet-nam-doc-lap-dong-minh-viet-minh,Thành lập Mặt trận Việt Nam Độc lập Đồng minh (Mặt trận Việt Minh),allowed_duplicate_report_only,duplicate_physical_hash,,,1,f5359777e15d84ea14bc38e2c08bac757125758a7a3da768012a7015f917a055,Duplicate image hash appears in 5 local files; allowed by external policy.
thanh-lap-tieu-doi-du-kich-thoat-li-dau-tien-o-cao-bang,Thành lập Tiểu đội du kích thoát li đầu tiên ở Cao Bằng,allowed_duplicate_report_only,duplicate_physical_hash,,,1,3e26a279d1a2fa7fa69f6e4e75e9c35670705ccbc273cbb04fcba711bab36c5a,Duplicate image hash appears in 4 local files; allowed by external policy.
thanh-lap-uy-ban-khang-chien-nam-bo-1945,Thành lập Uỷ ban kháng chiến Nam Bộ,allowed_duplicate_report_only,duplicate_physical_hash,,,1,ba2e34f1e066605d598ce54a32ce01b7714e87bf7c909cdd7d4e59525a39d7fb,Duplicate image hash appears in 3 local files; allowed by external policy.
thoi-gia-long-tri-vi,Thời Gia Long trị vì,allowed_duplicate_report_only,duplicate_physical_hash,,,1,cef9f21aad2c3ba5e39d4f552a8124bcfbabd8ed6f1e0863b05ef5d4e3b83ffa,Duplicate image hash appears in 2 local files; allowed by external policy.
thoi-tran-dat-chuc-xa-quan,Thời Trần đặt chức xã quan,hard_blocked_duplicate_report_only,duplicate_physical_hash,,,1,199af608aec4a019e672a3e70c045175d99b8bbf4f513c6f17bc66ff1ae90acb,Duplicate image hash appears in 2 local files; allowed by external policy.
thuc-hien-thong-nhat-dat-nuoc-viet-nam,Thực hiện thống nhất đất nước Việt Nam,allowed_duplicate_report_only,duplicate_physical_hash,,,2,72c7d0111c80e59835bdc5a28cedb0ed3017ff98f038b8314d9d97a28afe2fa0,Duplicate image hash appears in 4 local files; allowed by external policy.
thuc-hien-thong-nhat-dat-nuoc-viet-nam,Thực hiện thống nhất đất nước Việt Nam,allowed_duplicate_report_only,duplicate_physical_hash,,,1,e54a4f3d5262565e67defd28bcf6894de882d3a8e35cfdb67a2c46fea992ce9b,Duplicate image hash appears in 3 local files; allowed by external policy.
tong-khoi-nghia-gianh-chinh-quyen,Tổng khởi nghĩa giành chính quyền thắng lợi,allowed_duplicate_report_only,duplicate_physical_hash,,,1,1088752ab38488572b462617d90061a7ea64f415f4e126db27351c3154e7971a,Duplicate image hash appears in 4 local files; allowed by external policy.
trieu-nguyen-thanh-lap,Triều Nguyễn được thành lập,allowed_duplicate_report_only,duplicate_physical_hash,,,1,cef9f21aad2c3ba5e39d4f552a8124bcfbabd8ed6f1e0863b05ef5d4e3b83ffa,Duplicate image hash appears in 2 local files; allowed by external policy.
trung-quoc-danh-chiem-da-vanh-khan,Trung Quốc đánh chiếm đá Vành Khăn,allowed_duplicate_report_only,duplicate_physical_hash,,,2,e0c08b4e62be45a1c9f9c86011136b68f16f8b06c45af880df94f20fd9b40646,Duplicate image hash appears in 3 local files; allowed by external policy.
trung-quoc-tu-choi-boi-thuong-vu-tau-dam-hoang-sa,Trung Quốc từ chối bồi thường vụ tàu đắm ở Hoàng Sa,allowed_duplicate_report_only,duplicate_physical_hash,,,1,f08e74f3321567cab211c362ce2b406bbf49a11491e0a25a0d4dd1f92d8f6b77,Duplicate image hash appears in 4 local files; allowed by external policy.
viet-nam-1919-1945,Việt Nam từ năm 1919 đến năm 1945,allowed_duplicate_report_only,duplicate_physical_hash,,,1,8bfdbb22ebc74e5300e7cbb925724907229bfb08a90c12fe343eeed0266418c9,Duplicate image hash appears in 3 local files; allowed by external policy.
viet-nam-1919-1945,Việt Nam từ năm 1919 đến năm 1945,allowed_duplicate_report_only,duplicate_physical_hash,,,2,a03a15ee2daf662c10a09a2d1fb27c9893d3b08cedb6d3b72c1c39a47c252e60,Duplicate image hash appears in 9 local files; allowed by external policy.
viet-nam-1945-1954,Việt Nam từ năm 1945 đến năm 1954,allowed_duplicate_report_only,duplicate_physical_hash,,,2,8bfdbb22ebc74e5300e7cbb925724907229bfb08a90c12fe343eeed0266418c9,Duplicate image hash appears in 3 local files; allowed by external policy.
viet-nam-1945-1954,Việt Nam từ năm 1945 đến năm 1954,allowed_duplicate_report_only,duplicate_physical_hash,,,1,c61b54693d5ab1b108391c4eb588912ec0f5a954216249116b3f44407fcdd284,Duplicate image hash appears in 11 local files; allowed by external policy.
viet-nam-1975-den-nay,Việt Nam từ năm 1975 đến nay,allowed_duplicate_report_only,duplicate_physical_hash,,,1,2b6acaeef473b4cf4b0b85551dd4957efd158062c94f43d2de92ae70451e1df8,Duplicate image hash appears in 4 local files; allowed by external policy.
viet-nam-1975-den-nay,Việt Nam từ năm 1975 đến nay,allowed_duplicate_report_only,duplicate_physical_hash,,,2,4b3bee647dd396b68b614fbe9cd2897788f0e6a3deb8d5b57dd6d49258f44ce1,Duplicate image hash appears in 2 local files; allowed by external policy.
viet-nam-ban-hanh-tuyen-bo-vung-bien-them-luc-dia,Việt Nam ban hành Tuyên bố về các vùng biển và thềm lục địa Việt Nam,hard_blocked_duplicate_report_only,duplicate_physical_hash,,,2,bd95951ef6e6c6f681211ef3553d492cd8d3eca5262865dfffb0d52c2ca9074e,Duplicate image hash appears in 3 local files; allowed by external policy.
viet-nam-ban-hanh-tuyen-bo-vung-bien-them-luc-dia,Việt Nam ban hành Tuyên bố về các vùng biển và thềm lục địa Việt Nam,hard_blocked_duplicate_report_only,duplicate_physical_hash,,,1,ce2b47535dc49e9dddfe3cf35ab594eb23711d2e1aeda7cf5e96b039d5b8636e,Duplicate image hash appears in 10 local files; allowed by external policy.
viet-nam-binh-thuong-hoa-quan-he-trung-quoc,Việt Nam bình thường hoá quan hệ với Trung Quốc,allowed_duplicate_report_only,duplicate_physical_hash,,,2,d3388260b74351930faf7a48399ea3c45cf5bd62fd1f69e9e44e534a4f9af69f,Duplicate image hash appears in 2 local files; allowed by external policy.
viet-nam-binh-thuong-hoa-quan-he-trung-quoc,Việt Nam bình thường hoá quan hệ với Trung Quốc,allowed_duplicate_report_only,duplicate_physical_hash,,,1,f90a3c0ddece93f8aced8f2996b78d9b4743d27d2d8f57b45b291c4519155801,Duplicate image hash appears in 3 local files; allowed by external policy.
viet-nam-danh-chiem-nua-phia-dong-hoang-sa,Việt Nam (chính quyền Sài Gòn) đánh chiếm nửa phía đông của quần đảo Hoàng Sa (nhóm An Vĩnh),hard_blocked_duplicate_report_only,duplicate_physical_hash,,,2,c44d89b7c5ad085c7938fb68a5078b9d67ae758202ef14b209cb5b22d10fa1b9,Duplicate image hash appears in 4 local files; allowed by external policy.
viet-nam-danh-chiem-nua-phia-dong-hoang-sa,Việt Nam (chính quyền Sài Gòn) đánh chiếm nửa phía đông của quần đảo Hoàng Sa (nhóm An Vĩnh),hard_blocked_duplicate_report_only,duplicate_physical_hash,,,1,e31d6a28b76e1e52bb3f8430fea0c2233327b9f63cc5481825f49a3e55ebb645,Duplicate image hash appears in 2 local files; allowed by external policy.
viet-nam-de-nghi-lien-hop-quoc-cong-nhan-vndcch,Việt Nam đề nghị Liên hợp quốc và các nước lớn công nhận Nhà nước Việt Nam Dân chủ Cộng hoà,allowed_duplicate_report_only,duplicate_physical_hash,,,1,c61b54693d5ab1b108391c4eb588912ec0f5a954216249116b3f44407fcdd284,Duplicate image hash appears in 11 local files; allowed by external policy.
viet-nam-gia-nhap-sev,Việt Nam gia nhập Hội đồng tương trợ kinh tế (SEV),allowed_duplicate_report_only,duplicate_physical_hash,,,1,72c7d0111c80e59835bdc5a28cedb0ed3017ff98f038b8314d9d97a28afe2fa0,Duplicate image hash appears in 4 local files; allowed by external policy.
viet-nam-lao-cam-pu-chia-chuyen-sang-kinh-te-thi-truong-va-cong-nghiep-hoa,"Việt Nam, Lào, Cam-pu-chia chuyển sang kinh tế thị trường và công nghiệp hóa",allowed_duplicate_report_only,duplicate_physical_hash,,,1,2b6acaeef473b4cf4b0b85551dd4957efd158062c94f43d2de92ae70451e1df8,Duplicate image hash appears in 4 local files; allowed by external policy.
viet-nam-tam-thoi-bi-chia-cat-hai-mien,Việt Nam tạm thời bị chia cắt làm hai miền,allowed_duplicate_report_only,duplicate_physical_hash,,,1,87a5fc6f13f0e2fd0a283f66e14e274eb4bc7af30fd5d68e1004cd583e5d4861,Duplicate image hash appears in 2 local files; allowed by external policy.
viet-nam-thanh-vien-lien-hop-quoc,Việt Nam trở thành thành viên chính thức của Liên hợp quốc,allowed_duplicate_report_only,duplicate_physical_hash,,,1,4b3bee647dd396b68b614fbe9cd2897788f0e6a3deb8d5b57dd6d49258f44ce1,Duplicate image hash appears in 2 local files; allowed by external policy.
viet-nam-the-hien-thien-chi-hoa-binh-sau-12-1946,Việt Nam thể hiện thiện chí hoà bình sau khi kháng chiến bùng nổ,allowed_duplicate_report_only,duplicate_physical_hash,,,2,b56750e769f7a287ea04191679b831c017832e5305c873bf6446e88257dc19be,Duplicate image hash appears in 2 local files; allowed by external policy.
viet-nam-tu-the-ki-x-den-xv,Việt Nam từ thế kỉ X đến thế kỉ XV,allowed_duplicate_report_only,duplicate_physical_hash,,,1,0dd79b24455fc4bb6cb38a6fc210672458389d8b4a82a4c8f86ca70ba4b82def,Duplicate image hash appears in 2 local files; allowed by external policy.
vndcch-can-bang-quan-he-voi-lien-xo-trung-quoc-va-van-dong-vien-tro,"Việt Nam Dân chủ Cộng hoà cân bằng quan hệ với Liên Xô, Trung Quốc và vận động viện trợ",allowed_duplicate_report_only,duplicate_physical_hash,,,1,75c0425d590c6f5e335e414a9b51ac437bf3211c3e5f3e92758086cad6eddf61,Duplicate image hash appears in 2 local files; allowed by external policy.
vndcch-can-bang-quan-he-voi-lien-xo-trung-quoc-va-van-dong-vien-tro,"Việt Nam Dân chủ Cộng hoà cân bằng quan hệ với Liên Xô, Trung Quốc và vận động viện trợ",allowed_duplicate_report_only,duplicate_physical_hash,,,2,f90a3c0ddece93f8aced8f2996b78d9b4743d27d2d8f57b45b291c4519155801,Duplicate image hash appears in 3 local files; allowed by external policy.
vndcch-dau-tranh-doi-thi-hanh-hiep-dinh-gio-ne-vo,Việt Nam Dân chủ Cộng hoà đấu tranh đòi thi hành Hiệp định Giơ-ne-vơ,allowed_duplicate_report_only,duplicate_physical_hash,,,1,87a5fc6f13f0e2fd0a283f66e14e274eb4bc7af30fd5d68e1004cd583e5d4861,Duplicate image hash appears in 2 local files; allowed by external policy.
vndcch-thiet-lap-quan-he-ngoai-giao-voi-cac-nuoc-xhcn,"Việt Nam Dân chủ Cộng hoà thiết lập quan hệ ngoại giao với Cộng hoà Nhân dân Trung Hoa, Liên Xô và các nước xã hội chủ nghĩa khác",allowed_duplicate_report_only,duplicate_physical_hash,,,1,d3388260b74351930faf7a48399ea3c45cf5bd62fd1f69e9e44e534a4f9af69f,Duplicate image hash appears in 2 local files; allowed by external policy.
vndcch-thiet-lap-quan-he-ngoai-giao-voi-cac-nuoc-xhcn,"Việt Nam Dân chủ Cộng hoà thiết lập quan hệ ngoại giao với Cộng hoà Nhân dân Trung Hoa, Liên Xô và các nước xã hội chủ nghĩa khác",allowed_duplicate_report_only,duplicate_physical_hash,,,2,f90a3c0ddece93f8aced8f2996b78d9b4743d27d2d8f57b45b291c4519155801,Duplicate image hash appears in 3 local files; allowed by external policy.
vuong-thuc-mau-khoi-nghia-can-vuong,Vương Thúc Mậu khởi nghĩa hưởng ứng Dụ Cần vương,allowed_duplicate_report_only,duplicate_physical_hash,,,2,a52bb779f15df158bd7cb845e56427da9b1888a8a261255aac78fba3e4717516,Duplicate image hash appears in 2 local files; allowed by external policy.
vuong-thuc-mau-khoi-nghia-can-vuong,Vương Thúc Mậu khởi nghĩa hưởng ứng Dụ Cần vương,allowed_duplicate_report_only,duplicate_physical_hash,,,1,bdb8c1e01902a71f9e9a4b7523f85153c336df47a30ec2e8aecda21e30b92ebd,Duplicate image hash appears in 2 local files; allowed by external policy.
xa-lan-dau-tien-xuat-hien,Xã lần đầu tiên xuất hiện,allowed_duplicate_report_only,duplicate_physical_hash,,,1,ae63352169def380becccc0a5160d005ef04b91161b0f1c91abf539739ddf295,Duplicate image hash appears in 4 local files; allowed by external policy.
xa-tro-thanh-ten-goi-pho-bien,Xã chính thức trở thành tên gọi phổ biến,hard_blocked_duplicate_report_only,duplicate_physical_hash,,,1,199af608aec4a019e672a3e70c045175d99b8bbf4f513c6f17bc66ff1ae90acb,Duplicate image hash appears in 2 local files; allowed by external policy.
